path:extent	identity	cause	production_chain
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:4483-4486	rel	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:4613-4616	rel	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:4738-4739	s	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:4792-4799	pattern	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:4854-4855	s	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:4917-4924	pattern	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:4989-4990	s	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:5050-5057	pattern	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:5120-5121	s	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/cli_run_repo_grant_hand_rust_equivalence_witness_test.dag:5169-5176	pattern	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:1564-1568	path	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:1597-1603	String	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_type_expr/dag_surface_qualified_name
dag/test/claim/codex_package_delivery_wet_witness_test.dag:1605-1612	content	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr
dag/test/claim/codex_package_delivery_wet_witness_test.dag:1760-1764	path	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:1797-1803	String	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_type_expr/dag_surface_qualified_name
dag/test/claim/codex_package_delivery_wet_witness_test.dag:1805-1812	content	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2006-2007	d	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2131-2135	text	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2569-2582	lock_node_key	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2616-2627	NonEmptyStr	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_type_expr/dag_surface_qualified_name
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2643-2651	dest_dir	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2653-2660	staging	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2760-2767	receipt	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2768-2783	observed_digest	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2784-2787	hex	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr
dag/test/claim/codex_package_delivery_wet_witness_test.dag:2791-2797	String	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_type_expr/dag_surface_qualified_name
dag/test/claim/codex_package_delivery_wet_witness_test.dag:3051-3055	text	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:3842-3850	dest_dir	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:3852-3859	staging	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
dag/test/claim/codex_package_delivery_wet_witness_test.dag:4366-4372	source	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:4425-4439	release_parent	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:4584-4604	platform_package_rel	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr
dag/test/claim/codex_package_delivery_wet_witness_test.dag:4608-4614	String	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_type_expr/dag_surface_qualified_name
dag/test/claim/codex_package_delivery_wet_witness_test.dag:4643-4649	prefix	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_arg
dag/test/claim/codex_package_delivery_wet_witness_test.dag:4719-4740	native_executable_rel	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_test_fn_decl/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr
