# source_run=33242663070 head=0ed773f1a5 (full-tree floor, my branch)  seam_denominator=14  digest=8f7b9bb846bdac2c
# candidate_entries=1145  joined_claims=8450  standing is SCHEDULER standing, not cutover disposition
claim_identity	module	entry_path	floor_standing	matched_prefix
test.claim.roadmap_belt_actuate_witness.witness_codex_preflight_refuses_login_status_nonzero	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_codex_preflight_refuses_missing_cli_before_auth	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_codex_preflight_refuses_missing_env_binding	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_codex_preflight_refuses_wrong_executable_identity	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_codex_preflight_separates_broken_runtime_from_auth	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_dispatch_result_ok_spawned_and_live	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_dispatch_result_refusals_not_ok	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_dispatch_status_labels_glued_to_ok_set	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_dispatch_status_labels_pin_wire_contract	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_drift_receipt_names_both_revisions	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_exec_all_fails_on_later_step	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_exec_all_runs_every_step_when_ok	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_exec_all_short_circuits_after_failure	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_exec_fails_on_nonzero_exit	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_exec_ok_runs_echo	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_exec_refuses_missing_program	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_exemplar_roster_missing_variant_reds	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_exemplar_roster_reconciles_variant_set	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_find_node_first_wins_on_duplicate	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_find_node_hits	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_find_node_misses	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_footprint_absent_root_refuses	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_footprint_all_roots_usable_admits	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_footprint_refusal_names_the_first_bad_root	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_footprint_roots_cover_both_belt_write_targets	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_footprint_unsearchable_root_refuses	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_footprint_unwritable_root_refuses	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_fresh_spawn_wire_names_selected_provider	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_label_band_cover_reds_on_missing_row	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_multiplicity_verdict_is_order_independent	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_named_exec_steps_locate_the_first_failure	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_no_result_maps_to_in_progress	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_node_session_absent_is_not_live	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_node_session_running_is_live	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_observe_empty_on_no_server	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_observe_empty_on_no_server_enoent	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_observe_empty_on_no_sessions	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_observe_parses_live_on_success	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_observe_refuses_connection_refused	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_observe_refuses_empty_stderr_failure	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_observe_refuses_malformed_stdout	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_observe_refuses_permission_error	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_ok_labels_derive_from_band_fold	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_preflight_ok_on_enriched_entry	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_preflight_ok_when_seeded	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_preflight_refuses_missing_claude	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_preflight_refuses_unknown_home	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_preflight_refuses_unreadable_store	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_preflight_refuses_unseeded_root	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_retained_dead_pane_is_not_live	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_revision_admission_fold_drives_all_three_arms	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_revision_refusal_labels_pin_wire_contract	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_revision_refusals_are_never_ok	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_session_liveness_is_four_valued	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_spawn_member_refuses_observed_shape	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_stale_session_is_never_ok	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_teardown_member_refuses_desired_shape	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_tick_defers_every_non_running_class	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_tick_multiplicity_is_a_node_fact	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_tick_partition_is_lifecycle_aware_not_presence_aware	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_two_sessions_for_one_node_refuse_and_name_both	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_unobserved_liveness_is_not_live	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_unobserved_receipt_names_its_cause	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_uuid_deterministic	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_uuid_distinct_nodes	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_actuate_witness.witness_uuid_rfc4122_shape	test.claim.roadmap_belt_actuate_witness	dag/test/claim/roadmap/roadmap_belt_actuate_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_at_capacity_reports_backlog	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_belt_plan_equals_step_composition	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_belt_plan_paused_holds_on_authority	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_belt_status_json_shape	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_capacity_limits_spawns	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_occupied_node_not_respawned	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_paused_spawns_nothing	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_r5_refuses_foreign_teardown	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_r5_refuses_nameonly_teardown	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_reconcile_capacity_defers_surfaced	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_reconcile_noop_when_ready_and_live	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_reconcile_paused_no_actions	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_reconcile_reaps_drifted_owned_session	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
test.claim.roadmap_belt_witness.witness_reconcile_reaps_owned_done_session	test.claim.roadmap_belt_witness	dag/test/claim/roadmap/roadmap_belt_witness_test.dag	FloorPlanned	
